device_id,timestamp,lat,lon,temp,vibration,load
veh_000,2025-09-04T10:47:52,12.80080905596501,77.57951043134095,17.589028152353468,0.4704543546471729,0.3015120891478765
veh_000,2025-09-04T10:52:52,12.795204407266887,77.55817177524106,17.516672528732315,0.1031901162936793,0.9618976645495145
veh_000,2025-09-04T10:57:52,12.799999331643185,77.56599032902704,17.497764401030345,0.8897684893358195,0.7787509039657946
veh_000,2025-09-04T11:02:52,12.803376745060621,77.56570894278055,17.487492523136964,0.21499338352682562,0.9026023965438417
veh_000,2025-09-04T11:07:52,12.804404670750525,77.55777191534872,17.509213705314256,0.5713206806996833,0.1767727829392317
veh_000,2025-09-04T11:12:52,12.781541010832067,77.57576641465779,17.482739069861065,0.5698028634064112,0.6273088407024432
veh_000,2025-09-04T11:17:52,12.812019378289161,77.57265156330593,17.43156419522997,0.5537826904868949,0.04161417386189248
veh_000,2025-09-04T11:22:52,12.809593465128355,77.5833962320398,17.449407748187447,0.9389908673658685,0.587644572177712
veh_000,2025-09-04T11:27:52,12.789604074048453,77.5657793601666,17.429917258029658,0.08699415573310737,0.5909154914814168
veh_000,2025-09-04T11:32:52,12.793779362404964,77.56033705663562,17.37913830396928,0.5940541542350586,0.08272999992243857
veh_000,2025-09-04T11:37:52,12.81596889829287,77.60418374424073,17.39985877563308,0.20313856399044078,0.4734894010569538
veh_000,2025-09-04T11:42:52,12.79867870399939,77.56691570862755,17.379090912624097,0.3163709602820576,0.021612079880330426
veh_000,2025-09-04T11:47:52,12.806661391683827,77.5766156052551,17.371159170772163,0.18930387415225652,0.10857574113544355
veh_000,2025-09-04T11:52:52,12.791138510285219,77.57450729407246,17.459555666451156,0.5390823564418658,0.10774094595589656
veh_000,2025-09-04T11:57:52,12.79100863339056,77.56319568191648,17.411299828339537,0.282432180639274,0.37092228386243875
veh_000,2025-09-04T12:02:52,12.787787722583706,77.58343001161802,17.366153469435186,0.7794719038622733,0.2909178381401186
veh_000,2025-09-04T12:07:52,12.79443521039937,77.57463749431929,17.333414084663715,0.6338216604446242,0.04491061939232899
veh_000,2025-09-04T12:12:52,12.783745531738278,77.56226574383746,17.342043480549822,0.9737273769231305,0.8907924908785249
veh_000,2025-09-04T12:17:52,12.794815206114853,77.57790338097668,17.407343567635163,0.5658147504091569,0.6616612631677611
veh_000,2025-09-04T12:22:52,12.80706447647655,77.57933268396526,17.484131367234962,0.5549703311665718,0.9368131505337792
veh_000,2025-09-04T12:27:52,12.782319997383494,77.59155439890296,17.570314653274128,0.4461442360152198,0.1792683081577391
veh_000,2025-09-04T12:32:52,12.810616032298373,77.56397466276022,17.525578302326338,0.6929980384067134,0.9718264260609674
veh_000,2025-09-04T12:37:52,12.79595037070875,77.57341069059541,17.542457029766286,0.922244558394115,0.13182221778652103
veh_000,2025-09-04T12:42:52,12.80244097730872,77.55454339857035,17.54002110966978,0.2470309189121387,0.5811166092209024
veh_000,2025-09-04T12:47:52,12.787220065706663,77.57170388517365,17.58581623678758,0.1020821846781308,0.13105775155731325
veh_000,2025-09-04T12:52:52,12.791159895042615,77.57176838863703,17.63595412805281,0.6614346311011778,0.9556232570469699
veh_000,2025-09-04T12:57:52,12.794456532583451,77.56808569346394,17.624761187208783,0.5727490373813665,0.6339751116810851
veh_000,2025-09-04T13:02:52,12.785157708653617,77.57595001739693,17.63617260371573,1.255242211260176,0.5960425532343728
veh_000,2025-09-04T13:07:52,12.787469155870363,77.57217128596515,17.56300050362388,0.3227878958109541,0.017836783976987736
veh_000,2025-09-04T13:12:52,12.808060125584834,77.56775428120322,17.53029318162049,0.0,0.5307695905990535
veh_000,2025-09-04T13:17:52,12.785377445257355,77.56975072530699,17.486450142712112,0.4717212337242329,0.8674906317523249
veh_000,2025-09-04T13:22:52,12.781331136922041,77.59633759070093,17.42207901364841,0.1709643264636081,0.8165687634239104
veh_000,2025-09-04T13:27:52,12.825052261068356,77.5633294532924,17.403666565809008,0.6024666652821529,0.8246641904563413
veh_000,2025-09-04T13:32:52,12.786133018591668,77.57259234112124,17.442533444612096,0.6304298223399856,0.28472008233793555
veh_000,2025-09-04T13:37:52,12.79466335973079,77.56129616149695,17.430624757413362,0.4200837529973135,0.1746414709358527
veh_000,2025-09-04T13:42:52,12.79044831718776,77.5797605048061,17.481260548304352,0.5466287983005398,0.3179910969520494
veh_000,2025-09-04T13:47:52,12.79653314285173,77.57504596351157,17.44518264662721,0.5949482785019924,0.18149840959652408
veh_000,2025-09-04T13:52:52,12.8241424280086,77.59597680266995,17.523850391750972,0.6157539657669502,0.04925411992759399
veh_000,2025-09-04T13:57:52,12.784877474656117,77.58695654911153,17.53698785300833,0.6440430210174832,0.0991131415798755
veh_000,2025-09-04T14:02:52,12.805275974191533,77.57958932296279,17.481466318787607,0.3585425577650153,0.7794775407713289
veh_000,2025-09-04T14:07:52,12.796526257359513,77.57212340772261,17.476291905384308,0.4244067865379344,0.5142228701904145
veh_000,2025-09-04T14:12:52,12.810716509105882,77.54937853517134,17.464449392158823,0.5529537264117341,0.26646331750084606
veh_000,2025-09-04T14:17:52,12.792282443562739,77.55747790175586,17.480849166344527,1.0182050642492555,0.367511810115128
veh_000,2025-09-04T14:22:52,12.804639869512933,77.57175986734943,17.477782949053083,0.1841304467888153,0.2968764745712853
veh_000,2025-09-04T14:27:52,12.80900203532294,77.58087167200053,17.56439852932358,0.8532235666933081,0.5354347898300031
veh_000,2025-09-04T14:32:52,12.81344093463763,77.57943505116803,17.605797938163434,0.4110287139395875,0.6329176292676207
veh_000,2025-09-04T14:37:52,12.789027351142948,77.5849409589266,17.54688275700769,0.7347051027252984,0.8607190683258941
veh_000,2025-09-04T14:42:52,12.796705564588251,77.58675759051532,17.584426206444252,1.0461938472940404,0.08449321882352023
veh_000,2025-09-04T14:47:52,12.780281186819419,77.57437558785166,17.525825846814513,0.34451604729011764,0.5936820044663541
veh_000,2025-09-04T14:52:52,12.802376927484929,77.56805581529487,17.475139978492493,0.5098346278628783,0.5900758953583092
veh_000,2025-09-04T14:57:52,12.789290186601985,77.57816521429616,17.53290558029783,0.6826284416673319,0.46598515298122734
veh_000,2025-09-04T15:02:52,12.799045256666254,77.57576545531298,17.553600094566463,0.9848629044953622,0.5995934415226123
veh_000,2025-09-04T15:07:52,12.79009055512404,77.58095418280858,17.474520374593766,0.9427847144160526,0.6578632850405278
veh_000,2025-09-04T15:12:52,12.804467429234386,77.56933568296543,17.515208559092077,0.8205414667967115,0.8983665473615358
veh_000,2025-09-04T15:17:52,12.798345598302937,77.57774855197347,17.472041295855107,0.45574139592789414,0.15761164862499966
veh_000,2025-09-04T15:22:52,12.799835528019486,77.58504336204976,17.419114491756186,0.4624972909041267,0.7296857086773779
veh_000,2025-09-04T15:27:52,12.788565707087825,77.56682261940774,17.429229801347745,0.7533155571455961,0.3763594734808262
veh_000,2025-09-04T15:32:52,12.809291195280322,77.58361305940632,17.471320804692247,0.666234950397228,0.8505336791907826
veh_000,2025-09-04T15:37:52,12.79394997248729,77.55500989665998,17.551533522768104,0.3626901707129523,0.012302685888602838
veh_000,2025-09-04T15:42:52,12.809097096224557,77.55902252417006,17.488951162062797,0.019616618864343904,0.4423141270678932
veh_000,2025-09-04T15:47:52,12.800397955436122,77.58028699800877,17.502764871029225,0.07617023483229007,0.9970346578375731
veh_000,2025-09-04T15:52:52,12.796545125229855,77.57032735924427,17.525734159615055,0.710586087866381,0.9991047304742386
veh_000,2025-09-04T15:57:52,12.789377839785068,77.57642753390124,17.563740813883847,0.5687634122345205,0.028999503204469423
veh_000,2025-09-04T16:02:52,12.788954856747253,77.57324900544234,17.573579618716696,0.7461585426252256,0.9106382271308853
veh_000,2025-09-04T16:07:52,12.801213261933272,77.5723867316615,17.56770251035029,0.748855712607222,0.6059251776477277
veh_000,2025-09-04T16:12:52,12.783036866095204,77.56022326560623,17.451021704357874,0.296520667953447,0.8009638536416762
veh_000,2025-09-04T16:17:52,12.793152748712126,77.57702302040006,17.505482579193412,0.8983058396803074,0.04015129954706642
veh_000,2025-09-04T16:22:52,12.78830703770788,77.58858097847634,17.51008891211512,0.24878053285176138,0.15521299244109088
veh_000,2025-09-04T16:27:52,12.781196224250301,77.56616378104331,17.492188077711397,0.7410755058135805,0.9802047848986818
veh_000,2025-09-04T16:32:52,12.78217977422218,77.57897339426324,17.44016088075352,0.6424091265389607,0.8841457113668172
veh_000,2025-09-04T16:37:52,12.777692531117475,77.58432808949634,17.409910845113085,0.3398299284879336,0.9800271795541925
veh_000,2025-09-04T16:42:52,12.789458756609076,77.5793240239876,17.400448628066265,0.5985986006847444,0.1451302546650497
veh_000,2025-09-04T16:47:52,12.809208205931233,77.57161725807201,17.32660573722398,0.8201667249715949,0.6492331552453089
veh_000,2025-09-04T16:52:52,12.807147513821725,77.57887889071247,17.32004886071381,0.6046327682138886,0.4741687294826181
veh_000,2025-09-04T16:57:52,12.816771394666489,77.57573893093198,17.328058390379663,0.8228720472399156,0.42790321368135
veh_000,2025-09-04T17:02:52,12.799332293102134,77.57478649110111,17.34375380095254,0.24998935821517826,0.21762852669696198
veh_000,2025-09-04T17:07:52,12.775271755016039,77.56387127845075,17.320820036705573,0.41204252400537145,0.4741326750901703
veh_000,2025-09-04T17:12:52,12.807061523075024,77.56542420841724,17.338205459328123,0.3778765290949025,0.64794848220121
veh_000,2025-09-04T17:17:52,12.797854845870106,77.5812368307504,17.321242535133923,0.8191554598203075,0.4314181951798901
veh_001,2025-09-04T09:22:52,13.174099517725645,77.52322317604427,14.549288473587632,0.48296504168219256,0.5202751147405691
veh_001,2025-09-04T09:27:52,13.15197254869233,77.52661098785211,14.506711614128344,0.6996755708940288,0.8419932110394631
veh_001,2025-09-04T09:32:52,13.163432686731955,77.51944548692697,14.529409893093778,0.4073980833360762,0.31389336980198923
veh_001,2025-09-04T09:37:52,13.141453311817433,77.51895190058134,14.429869293337578,0.05148175093183849,0.3722615731915482
veh_001,2025-09-04T09:42:52,13.1687192224793,77.51511317192968,14.354744120535534,0.0,0.9584291809009724
veh_001,2025-09-04T09:47:52,13.183971522782057,77.52665681697717,14.326765506233059,0.6395240628500919,0.7054063654840127
veh_001,2025-09-04T09:52:52,13.156794139032607,77.52330274899269,14.322460473642007,0.7372418365070241,0.5250883029672612
veh_001,2025-09-04T09:57:52,13.166450632840663,77.51542425144022,14.367351244062535,0.9886810842871974,0.5559694280284484
veh_001,2025-09-04T10:02:52,13.150890416102438,77.53566581762573,14.357784044727781,0.9211464176199671,0.3925727158419199
veh_001,2025-09-04T10:07:52,13.174317828422291,77.52362283243059,14.370695485893917,0.9694154065009712,0.15067297381324019
veh_001,2025-09-04T10:12:52,13.150356151700334,77.51782233218225,14.393312183426074,0.030272278345845727,0.29205933031452835
veh_001,2025-09-04T10:17:52,13.154379659483407,77.53378610086986,14.27359916818105,0.2640302674687494,0.24366745405571355
veh_001,2025-09-04T10:22:52,13.151505077995944,77.52478463327363,14.264637836908562,0.4239867293155955,0.7629030190395291
veh_001,2025-09-04T10:27:52,13.161801255065782,77.51222261384311,14.299980318953516,0.6987997911156452,0.8444788732871865
veh_001,2025-09-04T10:32:52,13.165332707087096,77.52527215427062,14.401733984090068,0.47387174868424703,0.9095522438713499
veh_001,2025-09-04T10:37:52,13.15223209685601,77.51198534755676,14.339510394710015,0.23336080603072445,0.39855250670154063
veh_001,2025-09-04T10:42:52,13.163110323944561,77.52281939484806,14.30123363083853,0.770055369205989,0.19160300966269983
veh_001,2025-09-04T10:47:52,13.158170889585364,77.51577881281588,14.32865502688002,0.5563920762458313,0.5984771915577366
veh_001,2025-09-04T10:52:52,13.15908757009974,77.52492833238327,14.283670287555632,0.5569530178512329,0.9818059475425355
veh_001,2025-09-04T10:57:52,13.173129233659706,77.53478747411313,14.271044420840484,0.6090363013517219,0.7206959467183516
veh_001,2025-09-04T11:02:52,13.14820389605693,77.519370185061,14.217437769769141,0.7143189447891977,0.7324135029937877
veh_001,2025-09-04T11:07:52,13.14800122546529,77.51393334022168,14.229210188184638,0.9833348445498862,0.9845780814316246
veh_001,2025-09-04T11:12:52,13.162257733882653,77.54052096277066,14.146622230775675,0.1156792379462504,0.7773431275291786
veh_001,2025-09-04T11:17:52,13.15456148853103,77.53043398714007,14.158705216766716,0.0,0.4115760021940599
veh_001,2025-09-04T11:22:52,13.153991983786026,77.53505244643195,14.12732583994487,0.3090154150693293,0.9247016672198887
veh_001,2025-09-04T11:27:52,13.167396637482954,77.5267889679019,14.04304597407563,0.6614103319784753,0.109282291114558
veh_001,2025-09-04T11:32:52,13.162120133775467,77.50807062990854,14.065362081452783,0.25802032870778824,0.7394314684765099
veh_001,2025-09-04T11:37:52,13.166905574024408,77.5247244194793,14.034663241383138,0.9353536547063193,0.8581253046248232
veh_001,2025-09-04T11:42:52,13.160088449399293,77.52499710873931,14.003679944676707,0.6413408880199788,0.4013555575533879
veh_001,2025-09-04T11:47:52,13.155650989437422,77.53593440066057,13.951650642051085,0.0,0.3480314234095143
veh_001,2025-09-04T11:52:52,13.185260652185654,77.51825528160803,13.854808740020076,0.40685480714121686,0.274825050755067
veh_001,2025-09-04T11:57:52,13.15786813424936,77.51117409384331,13.8837867971439,0.6573522125858259,0.7176391476415676
veh_001,2025-09-04T12:02:52,13.166759339976533,77.542834824082,13.892384813765753,0.3988024513794482,0.1368212780296263
veh_001,2025-09-04T12:07:52,13.16591994032927,77.50500125820746,13.900604348914618,0.382860815161157,0.49691659613034944
veh_001,2025-09-04T12:12:52,13.158025645321533,77.53898685037373,13.845417314025518,0.6761777500408377,0.017668780999912204
veh_001,2025-09-04T12:17:52,13.151076900180936,77.5240819354089,13.906043255867099,0.4028624887140198,0.9592092728445759
veh_001,2025-09-04T12:22:52,13.15959174439481,77.5132837433146,13.888926208933905,0.4755236690944637,0.23509711688065948
veh_001,2025-09-04T12:27:52,13.143610789266377,77.52712864261778,13.86279027412542,0.0,0.5907447941637661
veh_001,2025-09-04T12:32:52,13.162491070212326,77.51516922602217,13.796948763572507,0.7507423688943011,0.15544156408342247
veh_001,2025-09-04T12:37:52,13.183593395486424,77.52650986024977,13.816333920635607,0.4499216209674305,0.4383862585841929
veh_001,2025-09-04T12:42:52,13.166018224672065,77.53482522434818,13.790267774703743,0.3693777581168113,0.18517934495356758
veh_001,2025-09-04T12:47:52,13.167675389871373,77.5372917186655,13.767325750046277,0.37256788166207266,0.5127320643001113
veh_001,2025-09-04T12:52:52,13.157309757659455,77.53182851079393,13.654736885515325,0.2519884859249316,0.041079093304846936
veh_001,2025-09-04T12:57:52,13.136563812535723,77.51267158981884,13.608979079723028,0.4396686036443509,0.3125699490285839
veh_001,2025-09-04T13:02:52,13.157316766147677,77.51199983705982,13.606131352662352,0.8147520864324048,0.6981897256099134
veh_001,2025-09-04T13:07:52,13.150661623820369,77.52789346385528,13.595054546875811,0.6942454072128423,0.0016607076748005323
veh_001,2025-09-04T13:12:52,13.166784009140478,77.51195719312213,13.594450314336399,0.43679299569105295,0.4895020065072081
veh_001,2025-09-04T13:17:52,13.144132593180897,77.52916546461528,13.5769026952255,0.19331591550580113,0.26034854341525004
veh_001,2025-09-04T13:22:52,13.171047561233078,77.49950059580881,13.502070760730334,0.22313406743141972,0.22825287546342055
veh_001,2025-09-04T13:27:52,13.162593242488777,77.52998114666714,13.445062714774021,0.16413923741884212,0.7115580415967778
veh_001,2025-09-04T13:32:52,13.160350115968939,77.52779536245117,13.435679165227599,0.5834431179363881,0.009259781821123414
veh_001,2025-09-04T13:37:52,13.167545046550433,77.53037805708198,13.35468556550801,0.0,0.24163890873908578
veh_001,2025-09-04T13:42:52,13.171644623592202,77.5121017440674,13.26169379518073,0.5297104463021602,0.8533694593423667
veh_001,2025-09-04T13:47:52,13.177743317883927,77.52747094998355,13.243107960351445,0.23206081352454122,0.2542634837541573
veh_001,2025-09-04T13:52:52,13.156774725620732,77.51215729520524,13.34554574289461,1.0355505206216393,0.36153607863919934
veh_001,2025-09-04T13:57:52,13.150558868681493,77.5308581675055,13.377527063369504,0.6327636872612159,0.21635569522540143
veh_001,2025-09-04T14:02:52,13.166121084088196,77.52970811662557,13.409372377538114,0.6022374224006317,0.3464786554071809
veh_001,2025-09-04T14:07:52,13.160603583433689,77.51674605467404,13.345380329656113,1.0045449857902473,0.7385803864573827
veh_001,2025-09-04T14:12:52,13.17335957866254,77.52486010843108,13.412911585703746,0.5036159541805476,0.14371866145553414
veh_001,2025-09-04T14:17:52,13.148832658954964,77.52627788730751,13.415930882124966,0.10920436494966068,0.004007604733339498
veh_001,2025-09-04T14:22:52,13.158970077021015,77.54028358592898,13.460641548550637,0.5034336317274398,0.8973021997540936
veh_001,2025-09-04T14:27:52,13.160209496440626,77.52027883441458,13.406520188681222,0.45468443671792125,0.05051969637200515
veh_001,2025-09-04T14:32:52,13.147264217270353,77.527420192408,13.426083421677884,0.0,0.018160543914364058
veh_001,2025-09-04T14:37:52,13.169724386518583,77.5329002116515,13.477375263822147,0.5116739620704379,0.6107701332354183
veh_001,2025-09-04T14:42:52,13.148930384386002,77.52575402331003,13.496339265540405,0.8861993334815197,0.5669377953193868
veh_001,2025-09-04T14:47:52,13.158445086094272,77.50986591547392,13.48038393568986,0.5651693584431574,0.012469877941213237
veh_001,2025-09-04T14:52:52,13.153988431578806,77.52483682241223,13.455186048619328,0.3115801748823878,0.8896564216753973
veh_001,2025-09-04T14:57:52,13.155747446858292,77.52474901815232,13.468846249761935,0.15817129967252763,0.1784417618218309
veh_001,2025-09-04T15:02:52,13.174145142058748,77.51068717913519,13.363013527313408,0.0,0.8783657338108016
veh_001,2025-09-04T15:07:52,13.16007654543991,77.52113186570828,13.423723018759834,0.0,0.7829601300260849
veh_001,2025-09-04T15:12:52,13.17538175467762,77.51103016661361,13.404732693170338,0.27413242483141376,0.798097435818333
veh_001,2025-09-04T15:17:52,13.156504752609353,77.53658282709938,13.496602026944714,0.3992182324879557,0.9792246337072796
veh_001,2025-09-04T15:22:52,13.16012313742943,77.53984488452954,13.49193709446204,0.5393173478138433,0.31913248859966603
veh_001,2025-09-04T15:27:52,13.191555909453259,77.53082083001098,13.456573867964467,0.7906993610827573,0.9353813695664948
veh_001,2025-09-04T15:32:52,13.154869870830572,77.53139398786145,13.458128147353024,0.5835727743535418,0.13110869302621986
veh_001,2025-09-04T15:37:52,13.163133203925637,77.52655763323689,13.361279800717753,0.6999718005828601,0.24359674535860742
veh_001,2025-09-04T15:42:52,13.145344381303989,77.52172386182394,13.365478850883475,0.2919481506283158,0.20208810164547797
veh_001,2025-09-04T15:47:52,13.146345620995875,77.5182385367748,13.336235144136825,0.4860238188981982,0.04517311698942639
veh_001,2025-09-04T15:52:52,13.149688443163349,77.52955080103709,13.339385262553561,0.0,0.11069207402961612
veh_001,2025-09-04T15:57:52,13.159644179730291,77.52009830108467,13.33421425687483,0.4916052630409346,0.9016418535664384
veh_001,2025-09-04T16:02:52,13.169243868758066,77.51119692525336,13.27561567722979,0.17200284263378524,0.1377935359278052
veh_001,2025-09-04T16:07:52,13.172216846446048,77.51799457988014,13.150530685021808,0.0,0.6167561790773091
veh_001,2025-09-04T16:12:52,13.15419008378463,77.51822408798998,13.152459741170853,0.40647610075326585,0.8519331577947986
veh_001,2025-09-04T16:17:52,13.15300719960277,77.51368479466778,13.176403518096876,0.039307379022164246,0.4048549644265338
veh_001,2025-09-04T16:22:52,13.160792904496846,77.52083354936335,13.25581732345434,0.3133377664115846,0.1206553374436864
veh_001,2025-09-04T16:27:52,13.157513058167302,77.50953780981283,13.259313302504081,0.17712643990436955,0.17949207234608744
veh_001,2025-09-04T16:32:52,13.163737705659738,77.52786379514903,13.228204917491368,0.7962215435139202,0.8513346494022038
veh_001,2025-09-04T16:37:52,13.174130390225217,77.5276021083338,13.296376353095653,0.0,0.16125406285192412
veh_001,2025-09-04T16:42:52,13.15109732009635,77.5235002328738,13.267803892135817,0.45015264741508026,0.4906079155118719
veh_001,2025-09-04T16:47:52,13.15807017469538,77.52644589743443,13.256190425639605,0.5227139863870501,0.12566385286853599
veh_001,2025-09-04T16:52:52,13.164250613319314,77.533961049618,13.338560125519772,0.5928860245727501,0.5544165520399336
veh_001,2025-09-04T16:57:52,13.148258727567727,77.52142920683838,13.38557459876395,0.7597905915251459,0.9168484076291957
veh_001,2025-09-04T17:02:52,13.168631312255263,77.52721564135247,13.445589911676917,0.5868077470871333,0.5318860913460681
veh_001,2025-09-04T17:07:52,13.163125785228914,77.493002030504,13.464734198496169,0.0,0.46875929701395247
veh_001,2025-09-04T17:12:52,13.164285058668993,77.5270832676352,13.406612759489173,0.28636938743631835,0.34240367681062867
veh_001,2025-09-04T17:17:52,13.154927071343858,77.54473717738657,13.406516766830356,0.62241085306438,0.2119546110805426
veh_002,2025-09-04T09:22:52,12.79940949456902,77.47537983830856,20.46287471829656,0.27734237180076904,0.45826204153651395
veh_002,2025-09-04T09:27:52,12.800111720672772,77.4861992973391,20.457565621765433,0.5669366055218499,0.9218524501549951
veh_002,2025-09-04T09:32:52,12.789768479644227,77.47861137850437,20.51279958253556,0.37629893833858086,0.5996953567159904
veh_002,2025-09-04T09:37:52,12.804203729024751,77.4936609528909,20.436263819672725,0.5688445146390819,0.6780940608798283
veh_002,2025-09-04T09:42:52,12.803509466447982,77.49534706966818,20.36605036476819,0.5993120464988587,0.7496186189228675
veh_002,2025-09-04T09:47:52,12.805808725908975,77.48600105723587,20.341910856831955,0.7611666828259179,0.9475355996659923
veh_002,2025-09-04T09:52:52,12.817709302476924,77.50217533354564,20.336424147750446,0.605816048907903,0.7197825350215462
veh_002,2025-09-04T09:57:52,12.800977381423914,77.49033489670968,20.377611804344255,0.48221520619222036,0.3423624333000541
veh_002,2025-09-04T10:02:52,12.795620871272561,77.49536635860791,20.377761468904254,0.6020629930605014,0.6674899231467579
veh_002,2025-09-04T10:07:52,12.796017187301944,77.49658973646687,20.396703599077174,0.12955607392655644,0.19780984725919692
veh_002,2025-09-04T10:12:52,12.794758154493351,77.47247630139873,20.34445141359786,0.1936864517965034,0.12936280345827444
veh_002,2025-09-04T10:17:52,12.797027096875457,77.48565893515416,20.375436511871982,0.6019626083578111,0.9103269101852525
veh_002,2025-09-04T10:22:52,12.803863886504207,77.49518860151059,20.27003884478311,0.3906685243206616,0.6100604828871738
veh_002,2025-09-04T10:27:52,12.800126201198898,77.48898092510834,20.322315458522592,0.8562903178163362,0.39967613516363687
veh_002,2025-09-04T10:32:52,12.794761991156951,77.49387886595603,20.295919576656377,0.4995822045669953,0.6102274444332458
veh_002,2025-09-04T10:37:52,12.794187888471026,77.497084041223,20.329789645090994,0.21356245486075354,0.5445484020413396
veh_002,2025-09-04T10:42:52,12.806751265384635,77.4900465137043,20.29167347218961,0.24223819442732902,0.9126718352555361
veh_002,2025-09-04T10:47:52,12.80519154656384,77.47947100315656,20.313549084620604,0.12747334133648225,0.7646672285619996
veh_002,2025-09-04T10:52:52,12.80086207947666,77.51347855628116,20.244683301844585,0.94160436994704,0.6448191943592905
veh_002,2025-09-04T10:57:52,12.803877321111079,77.49021073396446,20.266919642754345,0.45389446869139466,0.2188566087946322
veh_002,2025-09-04T11:02:52,12.795200890488672,77.50034960055237,20.234701286743693,0.48192444607961393,0.3361299685293737
veh_002,2025-09-04T11:07:52,12.804315839134395,77.50347851439984,20.23083347775265,0.44093429038882714,0.11570416730942945
veh_002,2025-09-04T11:12:52,12.797472675395397,77.47309931223336,20.185189578416708,0.5680358138327406,0.4228003325467935
veh_002,2025-09-04T11:17:52,12.827857710543215,77.48316140397986,20.25695458624898,0.5731257441204943,0.13799751734790533
veh_002,2025-09-04T11:22:52,12.804091546448182,77.48964641966738,20.262474372529592,0.37750005115199925,0.11184480238067718
veh_002,2025-09-04T11:27:52,12.784329349905699,77.49555970366339,20.248639368025305,0.32117333010315,0.5007661490802783
veh_002,2025-09-04T11:32:52,12.807714924460077,77.49083089426084,20.215836621193258,0.8678878866946849,0.09519908696086399
veh_002,2025-09-04T11:37:52,12.804711168484149,77.49876388994402,20.27793462103395,0.8390297949213541,0.4247769248154559
veh_002,2025-09-04T11:42:52,12.80574907240167,77.49422386056403,20.223067737306597,0.7102169470578757,0.8321200752819861
veh_002,2025-09-04T11:47:52,12.79181960737967,77.50206290550865,20.265078745441308,0.9462194869057587,0.801389433842723
veh_002,2025-09-04T11:52:52,12.788243113518153,77.48662288285988,20.270180310303335,0.5236966149020029,0.09609523297188127
veh_002,2025-09-04T11:57:52,12.796152897680885,77.4925475995486,20.220748952831606,0.6350951834131439,0.0005187441657055203
veh_002,2025-09-04T12:02:52,12.792267468548076,77.48666896120882,20.211540165505845,0.41895346119887117,0.8231273174161865
veh_002,2025-09-04T12:07:52,12.798781141907842,77.4865882937288,20.106667617625337,0.23173779440615683,0.5389417662641869
veh_002,2025-09-04T12:12:52,12.792907075169154,77.50284433076435,20.098420728855526,0.8865332747954757,0.25745195932396336
veh_002,2025-09-04T12:17:52,12.800137880295136,77.48813929035344,20.0986105414366,1.0156385009149578,0.3679043402218176
veh_002,2025-09-04T12:22:52,12.779750144486533,77.48359554652001,20.09933693553348,0.7070313274292037,0.08598235011094513
veh_002,2025-09-04T12:27:52,12.795923142802115,77.499217691763,20.150846705691116,0.5552173493814696,0.9903884573604824
veh_002,2025-09-04T12:32:52,12.802492054565242,77.48341242456274,20.185737547641114,0.5331839367736033,0.8750841990540823
veh_002,2025-09-04T12:37:52,12.814495137652816,77.46451853354517,20.114853339133134,0.14387887208768896,0.6560738790950633
veh_002,2025-09-04T12:42:52,12.79721952023326,77.47395399835284,20.065595437517594,0.24174749644292898,0.8285469248387858
veh_002,2025-09-04T12:47:52,12.817783021408392,77.48490976065372,20.047416273002256,0.15523880084351177,0.4861920756222755
